,raw predicted,after vertical,after swing,after horizontal,after correction LSTM,date,actual
655,241.67795,216.2472858,241.9170307,229.6463499,228.0970079,10/4/2022,228.4
656,238.11563,209.3394028,238.3514379,221.5012572,222.9731307,10/5/2022,223.06
657,234.47083,208.5905795,234.703267,221.1778876,220.0410417,10/6/2022,220.95
658,230.69144,207.0666647,230.9203723,218.4428358,217.7576539,10/7/2022,218.36
659,227.36162,205.2874145,227.5879601,216.0582555,216.6472747,10/10/2022,215.845
660,224.5729,210.5318076,224.7967064,217.4056566,217.5922235,10/11/2022,217.24
661,222.70721,217.3284493,222.9293872,219.9808214,219.1364341,10/12/2022,219.8
662,221.40475,214.6073217,221.6258589,217.9455568,216.9793847,10/13/2022,217.78
663,219.40015,212.1556646,219.6194776,215.439916,214.6836991,10/14/2022,215.55
664,217.35402,211.9529242,217.5719845,214.3843328,212.9739048,10/17/2022,214.44
665,215.31104,207.6455542,215.5271762,211.5903655,211.141421,10/18/2022,211.25
666,214.13756,208.7834551,214.3527442,210.6403095,212.507676,10/19/2022,211.25
667,214.48633,219.3733365,214.7020884,216.4456024,216.5603247,10/20/2022,216.7175
668,216.82948,229.4575929,217.0478264,223.1651485,221.611943,10/21/2022,222.85
669,220.6377,229.425017,220.8605635,225.0156219,226.8157575,10/24/2022,224.7825
670,224.72285,230.2876719,224.9500835,226.3620338,228.8364661,10/25/2022,227.28
671,227.3934,227.5831336,227.6235683,228.3322059,228.3345826,10/26/2022,227.28
672,227.80167,224.703166,228.0324832,225.9608332,226.3584905,10/27/2022,226.04
673,226.10078,219.5552073,226.3301135,222.6531723,222.8018806,10/28/2022,222.6
674,222.5274,208.0693473,222.7538055,215.0572199,216.6175927,10/31/2022,214.98
675,217.17426,203.706368,217.3954361,209.6807677,209.6269504,11/1/2022,210.14
676,210.46902,195.8121182,210.6835959,204.6361578,202.1756898,11/2/2022,202.8225
677,203.38147,185.4287667,203.5890273,193.9290316,196.0535271,11/3/2022,194.02
678,196.35803,186.12879,196.5586268,190.6948489,193.2404525,11/4/2022,191
679,190.10376,191.8096591,190.2985596,190.2718516,192.87058,11/7/2022,190.78
680,185.44905,196.9745882,185.6392744,190.1412682,192.6040932,11/8/2022,190.95
681,182.68591,200.0585723,182.8734928,191.0642059,192.1356211,11/9/2022,191
682,182.4782,200.181454,182.6657518,190.8773075,190.9065201,11/10/2022,190.95
683,184.43701,189.7837214,184.6267739,187.0784943,187.6763503,11/11/2022,186.92
684,187.09875,183.3592282,187.2918408,185.3699843,184.8062398,11/14/2022,185.05
685,188.87665,173.5778713,189.0717655,182.0250974,180.7061604,11/15/2022,180.9
686,188.97493,165.6564773,189.1703459,176.6212295,177.1382092,11/16/2022,176.77
687,187.32243,167.1178438,187.516336,176.5871415,176.7797921,11/17/2022,176.77
688,184.21034,172.7454208,184.4012156,178.3993148,179.0444496,11/18/2022,178.2225
689,180.2845,181.7096807,180.4718693,181.0752391,181.4019592,11/21/2022,180.83
690,176.93167,189.3334472,177.1157402,183.4893913,182.6459831,11/22/2022,182.86
691,175.05356,195.848862,175.235856,185.7283898,185.6218388,11/23/2022,184.99
692,174.6626,203.8066193,174.8448523,188.299986,188.7336099,11/25/2022,188.5
693,175.83678,208.0906667,176.0208065,190.7903372,190.8504289,11/28/2022,191.11
694,177.94061,205.6303591,178.12703,190.7577254,189.8184127,11/29/2022,191.11
695,181.02802,191.3096868,181.2178555,186.5751946,184.4633383,11/30/2022,185.9275
696,183.72717,176.6815643,183.9200353,179.9193796,179.1005636,12/1/2022,180.005
697,185.00198,170.0142277,185.1963771,177.1506751,176.7147197,12/2/2022,177.1875
698,183.91202,167.1446364,184.1058412,175.1072171,175.273286,12/5/2022,175.1675
699,180.80794,167.4470208,180.9986781,173.9445313,174.4553532,12/6/2022,173.84
700,176.30777,168.5011787,176.4939467,171.4197309,171.7322062,12/7/2022,172.2025
701,171.17606,163.1170311,171.3569923,167.2915398,165.9808827,12/8/2022,166.945
702,165.65915,154.1215977,165.8344268,159.6053908,160.0293081,12/9/2022,159.64
703,159.49893,154.4293446,159.6681905,157.0165067,156.5797352,12/12/2022,156.8
704,153.26614,155.0210599,153.428948,155.2419366,154.1939703,12/13/2022,154
705,147.93498,152.4539628,148.0922778,148.9087918,149.0263673,12/14/2022,150.04
706,143.75165,141.5082988,143.9046453,142.9952534,142.2474344,12/15/2022,142.495
707,140.09474,135.5155668,140.2439931,137.2655916,135.281583,12/16/2022,137.66
708,136.75421,123.9202499,136.9003315,129.5388973,128.1475624,12/19/2022,130.06
709,133.38364,113.9099784,133.5262942,121.6886302,122.3126573,12/20/2022,123.15
710,129.91724,112.5657787,130.0563221,120.509829,120.0174862,12/21/2022,120.82
711,126.28431,114.1422954,126.4196375,120.1740249,119.4293025,12/22/2022,119.95
712,122.49441,112.915864,122.6258022,117.4536777,117.7539287,12/23/2022,117.5
713,118.86041,113.9445617,118.9884047,116.2039319,115.7791422,12/27/2022,116.27
714,116.08276,113.3238161,116.2078858,115.0732774,113.4853717,12/28/2022,114.59
715,114.35721,109.4024404,114.4805897,112.6507362,111.7295017,12/29/2022,111.75
716,113.51371,110.2153886,113.6362997,111.4182918,111.4985058,12/30/2022,111.75
717,113.16858,114.322596,113.291268,114.0097171,114.3810975,1/3/2023,113.64
718,113.73481,124.4229394,113.8582312,117.7307172,118.2517573,1/4/2023,118.85
719,115.27907,124.8097849,115.4042853,121.9199181,120.1161753,1/5/2023,119.84
720,117.64989,124.8179544,117.7778022,120.6701522,121.3409122,1/6/2023,121.07
721,120.244934,125.1486608,120.3760468,122.2660172,122.4053297,1/9/2023,122.56
722,122.824356,124.5279372,122.9584094,123.3801921,123.8032988,1/10/2023,123.56
723,125.597244,126.0334822,125.7344549,125.1284302,125.5064316,1/11/2023,125.7
724,128.9075,126.0419749,129.0484626,127.637462,127.7287501,1/12/2023,127.35
725,132.83372,128.9151922,132.9791182,130.542987,130.7584027,1/13/2023,130.74
726,136.97858,130.367829,137.1290779,133.7717708,134.2756822,1/17/2023,133.51
727,140.51582,135.9154752,140.6703576,137.2148629,138.1221917,1/18/2023,138.07
728,143.7592,142.5055948,143.9174521,143.5489913,142.2719916,1/19/2023,143
729,147.46817,143.5841589,147.6306578,145.6533936,147.2054585,1/20/2023,145.38
730,152.18718,168.4591139,152.3553428,160.542689,157.0033696,1/23/2023,159.97
731,157.74207,168.2868014,157.9165312,166.7103427,163.5797101,1/24/2023,162.78
732,164.01775,176.3781432,164.1993238,164.2395679,168.2615727,1/25/2023,169.93
733,170.88043,178.1139485,171.0697855,176.0169602,172.9161367,1/26/2023,174.3
734,177.999,181.8914908,178.19642,179.1433166,178.9334344,1/27/2023,179.77
735,184.1378,184.0992927,184.342614,183.7529724,183.7580366,1/30/2023,183.95
736,189.5536,189.8939034,189.7646375,189.7416058,189.3372342,1/31/2023,189.55
737,194.4649,194.5111758,194.6816087,194.4033131,194.2697273,2/1/2023,194.31
738,198.38351,194.8523036,198.6047919,196.3792081,196.5041445,2/2/2023,196.43
739,201.1031,194.317054,201.3276243,197.4861718,197.0881585,2/3/2023,197.5
740,202.73915,191.5601574,202.9661323,196.7967675,197.9124532,2/6/2023,196.89
741,203.66992,195.8767728,203.8981576,198.8063467,200.0347766,2/7/2023,199.5525
742,204.01303,205.9065885,204.241864,204.5042552,202.4449434,2/8/2023,204.77
743,203.71333,200.7477821,203.9420423,203.1684934,203.7849396,2/9/2023,202.04
744,202.9414,204.5548164,203.1694604,202.5074822,204.3054848,2/10/2023,203.56
745,202.60017,210.0650508,202.8284784,204.9063983,204.8346857,2/13/2023,206.11
746,203.4625,204.0309312,203.6919822,202.1249347,204.394654,2/14/2023,203.56
747,204.72981,199.7510733,204.9609438,200.0380007,202.3714959,2/15/2023,202.04
748,204.7752,195.6747001,205.0066034,200.6696419,200.9900556,2/16/2023,199.99
749,203.65749,199.2553767,203.8878312,200.9296399,201.244445,2/17/2023,201.26
750,201.50232,202.8500784,201.7310674,202.3823782,202.8400269,2/21/2023,201.99
751,199.33109,208.4951273,199.5575763,202.1385381,203.2201487,2/22/2023,203.675
752,197.71274,206.8200163,197.9375964,204.0805643,202.29809,2/23/2023,202.03
753,196.89272,207.6813843,197.1168465,201.5656937,200.9410309,2/24/2023,202.03
754,196.79736,200.6248608,197.0220014,198.0715657,197.9410654,2/27/2023,198.52
755,197.00432,191.7865718,197.229398,193.0367867,194.1583158,2/28/2023,194.2
756,197.30025,185.9777383,197.5258707,191.3918625,191.5222424,3/1/2023,191.38
757,197.5987,182.7347681,197.8248647,189.7662641,188.8086619,3/2/2023,189.8475
758,197.07082,174.0621788,197.2965882,185.2293264,184.325313,3/3/2023,185.04
759,194.86676,163.422442,195.0906169,178.5590279,179.3786346,3/6/2023,178.29
760,191.01978,164.9603412,191.2394119,177.4713552,177.5383109,3/7/2023,177.35
761,186.30266,169.060792,186.5170651,178.7717505,178.7255281,3/8/2023,177.31
762,181.71619,175.2491203,181.9255046,177.6794828,179.3640391,3/9/2023,178.29
763,178.59677,182.4948016,178.8026823,180.579277,179.8924513,3/10/2023,180.37
764,177.83102,184.1555506,178.0366087,180.7335646,180.7148594,3/13/2023,180.8
765,179.52103,185.435955,179.7287521,181.254686,182.3862009,3/14/2023,182.2875
766,182.55278,189.4720727,182.764204,185.7314263,185.0704,3/15/2023,185.81
767,186.15817,191.5256755,186.3739662,188.9921695,188.410223,3/16/2023,188.65
768,189.51265,193.1549721,189.7325292,190.9493055,191.2359397,3/17/2023,191.15
769,192.23389,192.8390932,192.457525,192.2353807,192.3168402,3/20/2023,192.36
770,193.95613,190.4120532,194.1819751,192.1302578,192.2798102,3/21/2023,192
771,193.87143,190.932045,194.0973771,191.6979982,192.0353923,3/22/2023,192.22
772,192.25635,192.8165642,192.4806135,192.6126555,192.5916696,3/23/2023,192.36
773,190.08998,199.2132134,190.3119181,194.2228482,193.7105364,3/24/2023,194.42
774,188.0738,203.1340412,188.2939781,195.0125363,194.863341,3/27/2023,195.28
775,186.68417,205.2753838,186.9029128,194.7369007,195.3511455,3/28/2023,195.58
776,186.48328,205.4965256,186.7019747,195.3679083,194.5561764,3/29/2023,195.58
777,187.77802,197.8668826,187.9984276,192.7861079,191.0520825,3/30/2023,192.58
778,190.2474,185.368105,190.4709154,187.6085855,186.8651159,3/31/2023,187.62
779,192.21317,181.0746177,192.4395855,186.539287,186.113042,4/3/2023,186.39
780,192.82115,178.8225524,193.0484892,186.2952099,186.1808059,4/4/2023,185.52
781,191.70387,178.9739075,191.9300927,184.1508605,185.3781731,4/5/2023,185.06
782,189.62819,180.8156638,189.8521575,185.30045,185.3838939,4/6/2023,185
783,187.095,185.0512769,187.316758,185.7144254,186.7517,4/10/2023,185.9
784,184.17662,187.543899,184.3951103,185.6733971,185.680441,4/11/2023,185.6825
785,181.06097,187.9612984,181.2759566,185.3681511,184.598352,4/12/2023,184.31
786,178.60265,189.0420131,178.8148957,183.4445575,184.4541485,4/13/2023,183.58
787,177.2408,183.5648675,177.4516152,180.0712281,178.3433148,4/14/2023,180.21
788,176.8878,156.0679699,177.0987519,165.5220735,166.6799861,4/17/2023,166
789,176.9671,153.4710349,177.1783309,162.1054023,164.37145,4/18/2023,164.65
790,176.90392,149.6345884,177.1152533,164.3263216,162.5406408,4/19/2023,162.55
791,176.01947,146.9279329,176.2299351,160.4035852,160.9684007,4/20/2023,160.67
792,174.10556,148.1919733,174.3139183,160.5152288,160.6846613,4/21/2023,160.48
793,170.92133,150.952764,171.1264077,160.4247475,160.5719294,4/24/2023,160.48
794,166.91919,154.5720814,167.1196435,160.4012726,161.003235,4/25/2023,160.48
795,163.00276,159.115547,163.1986826,160.1513003,160.3755384,4/26/2023,160.9
796,160.52171,163.0897081,160.7148194,161.9726232,160.4021685,4/27/2023,161.6525
797,159.70341,164.2855463,159.8957032,161.7590611,160.5915841,4/28/2023,161.83
798,160.048,166.2087785,160.241208,163.0127408,162.304632,5/1/2023,162.95
799,160.88017,172.7564978,161.0745489,166.737088,165.967477,5/2/2023,166.56
800,162.11586,176.3950438,162.3118982,169.1207925,168.6188489,5/3/2023,168.95
801,163.95184,176.2206749,164.1502726,169.7847744,169.8105418,5/4/2023,169.82
802,166.2816,174.7044957,166.4830233,170.2642394,170.0852103,5/5/2023,170.285
803,168.57365,169.6376244,168.7783804,168.8696962,169.6402185,5/8/2023,168.95
804,170.40427,167.0017438,170.6113935,168.0647616,168.8326525,5/9/2023,168.54
805,171.28621,165.8856599,171.4945869,168.8688094,168.55312,5/10/2023,168.41
806,171.28569,168.0800993,171.4942461,169.4130212,169.1650025,5/11/2023,169.52
807,170.4305,171.8658566,170.6381884,171.0596596,170.5685793,5/12/2023,170.99
808,169.64006,181.1807908,169.8473201,175.2450681,173.9002176,5/15/2023,175.155
809,170.19888,188.3749074,170.407003,179.1542034,177.456909,5/16/2023,178.8925
810,172.78328,191.8330193,172.9947397,182.1174174,181.0918452,5/17/2023,181.8925
811,177.2649,191.7989896,177.4820226,184.0081997,183.4703372,5/18/2023,184.22
812,183.01848,186.8398219,183.2428467,184.8646903,184.314613,5/19/2023,184.75
813,189.37463,183.4142347,189.6073868,186.2887933,185.667295,5/22/2023,186.2
814,195.2144,185.7127212,195.4545353,190.5640398,190.2955317,5/23/2023,190.23
815,199.86272,199.2431146,200.1087771,198.2544731,198.0684739,5/24/2023,199.37
816,202.84407,199.8556488,203.0940128,201.9061243,201.6727483,5/25/2023,201.16
817,205.03725,204.9780952,205.2901054,204.2896376,205.18748,5/26/2023,204.82
818,207.19713,218.3998035,207.4535149,213.1748443,212.4566204,5/30/2023,212.53
819,210.1365,225.0160807,210.3967481,216.4437323,218.11959,5/31/2023,217.25
820,214.20842,229.0248097,214.473929,219.3271195,220.4083003,6/1/2023,221.29
821,219.15747,229.8200462,219.4293427,224.7637182,223.5061742,6/2/2023,224.22
822,224.16942,238.1242521,224.4482092,231.3115657,230.3928195,6/5/2023,230.83
823,229.13239,261.5690824,229.4175873,245.2943386,243.7236689,6/6/2023,244.59
824,233.8004,267.4480386,234.091656,250.3269493,249.3394677,6/7/2023,249.83
825,238.63371,265.2081793,238.9312389,251.2983986,252.3285336,6/8/2023,251.34
826,243.09647,269.8717449,243.3998099,255.6987769,255.7186674,6/9/2023,255.9
827,247.91309,270.9113723,248.2232157,258.4603675,258.687161,6/12/2023,258.92
828,253.76735,267.0126969,254.0850672,258.67968,259.8589347,6/13/2023,260.0675
829,260.4875,260.124219,260.813891,260.3662329,260.0975754,6/14/2023,260.0675
830,267.41058,254.3113345,267.7459406,260.5023305,260.802797,6/15/2023,260.54
831,273.40646,246.3532231,273.7496252,259.2101909,257.9572474,6/16/2023,259.29
832,277.55707,237.660225,277.9065969,256.8922224,254.0681597,6/20/2023,256.6
833,278.74295,226.0178597,279.0942636,250.2170143,251.9030436,6/21/2023,250.77
834,277.66827,232.0609033,278.0185222,248.4266267,251.6202601,6/22/2023,253.61
835,274.73618,234.6624175,275.0830118,254.9759514,252.6988032,6/23/2023,253.6775
836,270.33612,246.7356014,270.6782479,259.141997,255.6726179,6/26/2023,258.03
837,266.59283,257.3236972,266.9305024,264.6710015,264.1355563,6/27/2023,261.6775
838,264.13843,289.9497639,264.4732624,270.6750274,275.6687064,6/28/2023,276.49
839,263.09494,291.9004714,263.4287265,279.3898182,279.7274017,6/29/2023,276.87
840,263.49457,292.827863,263.829136,276.1007194,278.4504632,6/30/2023,277.52
841,265.50687,288.559682,265.8448204,275.2409219,275.8569173,7/3/2023,276.54
842,268.76688,280.0003619,269.1095403,271.1148391,274.271751,7/5/2023,274.075
843,272.26898,276.39881,272.616395,273.8312033,273.6108137,7/6/2023,274.075
844,275.17358,274.5100094,275.5249903,275.0768706,274.1369876,7/7/2023,274.59
845,276.6372,276.5291849,276.991348,276.6891635,276.111218,7/10/2023,276.33
846,276.90536,283.6482989,277.2601381,280.3086856,280.3587616,7/11/2023,280
847,276.48224,297.6950002,276.8367581,285.3833524,284.8660263,7/12/2023,286.63
848,276.3697,297.8162335,276.7243532,287.5556442,286.4758705,7/13/2023,286.63
849,276.97366,297.1668105,277.3293905,285.7770301,281.2716588,7/14/2023,286.63
850,278.12134,264.8331767,278.4794093,269.9086094,270.4325585,7/17/2023,271.1475
851,278.78827,259.8186355,279.1474899,263.888379,266.8611486,7/18/2023,268.89
852,277.4552,253.5679559,277.8129927,268.9947945,266.1288192,7/19/2023,265
853,273.33475,256.1293079,273.6875114,263.1533232,265.8076736,7/20/2023,264.35
854,267.77255,261.4496482,268.1184173,264.8730779,266.5377105,7/21/2023,264.35
855,262.24225,268.8449286,262.5817908,265.5707041,267.1875635,7/24/2023,265.28
856,257.18683,272.2056797,257.5200935,264.6613718,265.4747019,7/25/2023,264.3475
857,252.78778,274.0117886,253.115609,262.9212661,262.9719491,7/26/2023,262.945
858,249.47737,272.4874114,249.8011666,260.6778449,260.7926039,7/27/2023,260.49
859,248.18773,273.3988366,248.5101093,260.026615,259.3911184,7/28/2023,260.25
860,248.61852,263.1975054,248.9422329,255.2447857,256.725951,7/31/2023,255.57
861,250.05081,256.6763351,250.3766554,251.7772554,253.7772092,8/1/2023,253.11
862,251.84682,251.5140812,252.1752637,252.3449642,251.9204914,8/2/2023,251.45
863,253.74086,246.4254552,254.0720415,249.7142501,249.8780971,8/3/2023,249.8275
864,254.4287,239.0330362,254.7610403,246.4651164,246.901345,8/4/2023,246.385
865,253.94322,234.4718121,254.2757271,243.9289364,244.0092248,8/7/2023,243.79
866,252.1679,232.2258296,252.498336,242.2121612,241.5531549,8/8/2023,241.77
867,248.75667,229.5275155,249.082901,239.0548983,238.8639081,8/9/2023,238.73
868,244.57867,224.2318264,244.8996831,233.7028056,233.3752117,8/10/2023,233.97
869,240.4456,216.6329606,240.7614373,228.2243681,228.0059667,8/11/2023,228.02
870,236.51611,216.4622677,236.8275267,226.3106721,226.3847911,8/14/2023,226.06
871,232.35304,220.3406232,232.659217,226.7798495,227.1345019,8/15/2023,226.06
872,228.02293,225.8776423,228.3236404,226.2106318,228.0741438,8/16/2023,226.74
873,224.06532,236.6069841,224.3610439,229.9906353,230.2161538,8/17/2023,230.04
874,221.36537,246.096621,221.6577602,233.3140949,232.2669142,8/18/2023,233.19
875,220.38126,253.0870963,220.6730343,236.0480417,235.7597097,8/21/2023,235.9525
876,220.67032,258.4161413,220.9627097,238.0026773,237.9479474,8/22/2023,238.58
877,222.24895,257.3124445,222.5436618,240.7952567,241.2925879,8/23/2023,238.92
878,224.81642,273.5291092,225.1147753,246.415792,247.3338824,8/24/2023,247.7525
879,228.84915,282.8767648,229.1530959,255.1271545,253.4058873,8/25/2023,254.2
880,234.2309,279.3206742,234.542721,256.3485037,255.6039584,8/28/2023,255.55
881,240.97084,270.6375796,241.2918895,255.8576014,255.6264308,8/29/2023,255.14
882,247.7871,256.5914042,248.117483,251.591999,251.8119709,8/30/2023,251.92
883,253.1784,249.4703952,253.5162473,251.2004722,249.7393919,8/31/2023,251.0875
884,255.98817,248.2872028,256.3300323,251.9585754,250.6132144,9/1/2023,251.8775
885,257.0484,253.7100593,257.3927471,254.888097,256.8799627,9/5/2023,255.14
886,257.26434,276.7809423,257.6092471,266.6143741,267.151031,9/6/2023,266.6
887,257.19763,284.8433877,257.5427146,272.0211008,270.6593096,9/7/2023,270.42
888,257.19897,286.6987804,257.5443274,271.0977706,270.7349956,9/8/2023,271.3
889,257.70242,285.8434462,258.0492583,271.0044511,270.5168899,9/11/2023,271.16
890,258.8136,284.5165166,259.1621993,270.7547565,270.9523906,9/12/2023,271.1125
891,260.8415,280.8642301,261.1930959,270.3445538,270.6668556,9/13/2023,270.42
892,263.59573,269.9302399,263.9513254,266.5009735,266.854202,9/14/2023,266.5
893,266.0682,259.632392,266.4274115,262.6118481,262.9872914,9/15/2023,262.59
894,267.23938,249.1306542,267.601002,257.8056023,258.2437485,9/18/2023,257.79
895,266.42493,237.1612709,266.7857247,251.1650626,251.8209985,9/19/2023,251.1375
896,263.4133,228.0680375,263.7702939,244.8553703,245.9466195,9/20/2023,244.88
897,258.76456,230.9911844,259.1155208,244.0223514,243.7996694,9/21/2023,244.26
898,253.17271,236.0931022,253.516358,244.5579274,244.2574409,9/22/2023,244.26
899,248.39139,241.7226042,248.7293191,245.2182727,245.386468,9/25/2023,244.81
900,245.3737,247.8439805,245.7077846,247.1554853,246.9920625,9/26/2023,246.38
901,244.54765,252.2467312,244.8808652,248.0976757,248.6511092,9/27/2023,248.14
902,245.96083,255.0196111,246.2962248,250.2334473,250.5767943,9/28/2023,250.22
903,249.11823,259.4113821,249.4581846,253.9140941,252.8965802,9/29/2023,253.98
904,253.44292,259.5631767,253.7895712,256.0529298,255.6327401,10/2/2023,256.25
905,258.34726,261.47802,258.7008914,258.2919344,257.3419929,10/3/2023,259.67
906,263.9002,256.725776,264.2617157,262.2747948,259.0415547,10/4/2023,260.05
907,268.94788,253.5569565,269.3165793,260.081364,259.3389435,10/5/2023,260.9
908,272.90927,247.5259619,273.28369,260.0701834,258.8139797,10/6/2023,259.67
909,274.72375,244.4349924,275.1015228,259.2195535,257.9891723,10/9/2023,258.9
910,273.90598,240.8844869,274.2829044,257.5285569,256.8950112,10/10/2023,256.63
911,269.85934,239.3601501,270.2309864,253.0936847,254.736595,10/11/2023,253.92
912,263.5123,238.0338061,263.8754744,250.4399389,252.236981,10/12/2023,250.22
913,256.10986,238.8055258,256.4631042,246.5816303,242.1950914,10/13/2023,247.08
914,249.1396,200.6195477,249.4840095,222.2287309,221.7499146,10/16/2023,223.3625
915,242.69917,194.3957153,243.0349298,212.4276569,218.5976672,10/17/2023,217.01
916,236.35263,198.6784905,236.679854,215.3297188,216.9722107,10/18/2023,216.5
917,230.02985,199.657305,230.3485558,215.1039294,214.9370121,10/19/2023,214.11
918,224.19453,201.215406,224.5053929,211.8543535,213.5710626,10/20/2023,212.2
919,219.04933,204.2371598,219.3537417,211.2497337,212.2424025,10/23/2023,211.32
920,214.5997,203.9586202,214.8981512,209.299085,209.5974966,10/24/2023,209.02
921,210.56891,201.2337903,210.8619729,205.9499508,206.8015026,10/25/2023,205.66
922,207.15633,204.7676779,207.4448571,205.3250147,205.0184623,10/26/2023,205.77
923,204.87492,207.4908554,205.1604906,206.366795,205.0419596,10/27/2023,205.99
924,203.98679,227.0232704,204.2717533,215.4350678,212.3081002,10/30/2023,215
925,205.12761,234.6672435,205.4143844,220.6749235,219.8336592,10/31/2023,219.2
926,208.35939,233.2460228,208.6509009,217.6488267,221.7625949,11/1/2023,220.25
927,212.91028,229.4018951,213.2083781,221.2577183,222.0373305,11/2/2023,220.8
928,217.52664,222.4030829,217.831432,219.7714714,221.427104,11/3/2023,219.75
929,221.20761,217.3706428,221.5182512,219.2728384,220.6100737,11/6/2023,219.08
930,223.89882,216.0734745,224.2134719,220.0063605,220.2444086,11/7/2023,219.75
931,225.3725,216.7168659,225.6894566,221.7224607,221.8728558,11/8/2023,220.8
932,225.53795,242.3730668,225.8553756,233.1564213,234.5292843,11/9/2023,233.59
933,225.55495,245.3520751,225.8726331,235.1892967,235.5722818,11/10/2023,235.03
934,226.12572,245.9212773,226.444915,235.6297544,235.9140697,11/13/2023,235.6
935,227.22581,246.041248,227.5468026,235.9578011,236.0048648,11/14/2023,236.23
936,228.3609,242.3579666,228.6837304,235.7544685,235.4888137,11/15/2023,235.04
937,229.40689,241.2529256,229.7314384,234.6884327,235.1016377,11/16/2023,235.04
938,230.46153,241.2946081,230.7878126,235.7787157,235.4932812,11/17/2023,235.6
939,231.5411,242.3764981,231.8696402,236.7866751,236.723209,11/20/2023,236.68
940,232.35236,244.0574441,232.6822825,237.9635563,238.280177,11/21/2023,237.915
941,232.32422,245.8033321,232.6543477,238.5519269,239.0901245,11/22/2023,238.75
942,231.91547,248.9876138,232.2454983,240.1052009,239.6788367,11/24/2023,240.08
943,231.8172,249.0931589,232.1478174,240.0629061,239.9392051,11/27/2023,240.08
944,232.42616,245.860203,232.7578914,238.7921952,239.7117925,11/28/2023,238.83
945,233.2879,244.9520222,233.6211048,238.0238687,239.4690906,11/29/2023,238.83
946,234.34697,243.8450288,234.6819288,239.1111811,239.4310118,11/30/2023,238.83
947,235.64064,243.6041801,235.9776943,239.2821333,239.8605232,12/1/2023,239.37
948,236.78671,246.3756599,237.1261471,241.2838817,241.832596,12/4/2023,241.3125
949,237.42517,244.756923,237.7657683,241.078475,243.0861429,12/5/2023,240.8425
950,237.67346,242.2678586,238.0146635,237.9290736,240.6837642,12/6/2023,239.74
951,238.21886,242.7830994,238.5610899,240.911045,240.3043252,12/7/2023,240.27
952,239.50658,242.5241221,239.8509095,240.7535497,243.0024558,12/8/2023,240.79
953,241.4462,252.6019157,241.7940747,247.1694481,247.2572793,12/11/2023,246.735
954,244.11646,260.1705549,244.4684343,253.8920871,251.3895544,12/12/2023,251.785
955,247.31326,259.3125027,247.6701095,253.3957658,253.7924145,12/13/2023,253.01
956,250.82642,256.6312947,251.1885933,252.9131186,253.879033,12/14/2023,253.48
957,253.775,254.2502864,254.1416935,254.0762942,254.4559545,12/15/2023,253.78
958,255.40146,254.0666672,255.771308,254.7101565,255.7362898,12/18/2023,254.5
959,255.41557,254.6519257,255.7857093,255.0285495,256.0017758,12/19/2023,254.8
960,253.59425,257.8819191,253.9620149,255.0814239,255.4194054,12/20/2023,255.495
961,250.9383,260.6113714,251.302465,255.884969,255.6925099,12/21/2023,255.495
962,248.04622,262.8353631,248.4064521,254.8294912,254.5179391,12/22/2023,255.1
963,245.14073,258.6000806,245.4977685,251.8745986,252.0436963,12/26/2023,251.55
964,242.3445,255.1146754,242.6977146,247.5378138,248.9925847,12/27/2023,248.42
965,239.3382,246.5602323,239.6872807,243.8934907,244.976391,12/28/2023,242.7
966,236.28073,243.0102248,236.6256032,239.0454802,241.6322358,12/29/2023,239.4025
967,233.6573,243.0924113,233.9993209,238.5190288,240.2033403,1/2/2024,238.11
968,231.41528,243.8678102,231.7542609,236.4114576,238.5535784,1/3/2024,237.3425
969,229.84465,241.3264617,230.1815671,236.1131678,236.4494717,1/4/2024,235.3
970,229.18045,239.2361988,229.5166328,233.6561164,233.1033774,1/5/2024,233.94
971,229.37659,228.0889981,229.7137749,228.1716588,228.2676524,1/8/2024,228.5225
972,229.49959,211.9819174,229.8371963,218.6657223,218.4500106,1/9/2024,220.365
973,229.06598,206.8015181,229.4031884,219.3458679,215.956249,1/10/2024,217.45
974,227.75008,203.525008,228.0855862,214.7255183,214.4485902,1/11/2024,215.1
975,225.77286,201.6774864,226.1056904,213.2332947,213.0832781,1/12/2024,213.19
976,223.12059,201.8220126,223.4504442,212.083387,212.0772866,1/16/2024,212.01
977,219.49496,203.7501716,219.8196876,211.4112111,211.8026024,1/17/2024,211.2825
978,214.79759,205.2992676,215.1155899,209.707376,211.1147248,1/18/2024,209.8025
979,209.3471,206.543053,209.6572539,207.3013583,205.0330445,1/19/2024,207.75
980,203.40439,179.5492178,203.706368,190.230937,194.2461461,1/22/2024,190.93
981,197.32442,184.4616228,197.6175761,185.7630981,188.593223,1/23/2024,190.61
982,191.6674,183.348098,191.9523587,194.1159908,187.7204798,1/24/2024,187.29
983,186.86139,189.3461986,187.1393935,185.9984945,188.0019614,1/25/2024,187.9275
984,183.31061,194.1916725,183.5835208,189.1748704,188.1508037,1/26/2024,188.5
985,181.19392,195.1699557,181.4642527,188.0826918,187.1556693,1/29/2024,187.88
986,180.2125,192.0152512,180.4815464,185.7598959,185.2177894,1/30/2024,185.85
987,180.31194,190.3635755,180.5813246,184.8529228,183.9819187,1/31/2024,185.1
988,181.69019,189.9006115,181.9618234,185.7495825,184.5004277,2/1/2024,185.58
989,184.15631,190.3527413,184.431828,186.9809093,186.1238037,2/2/2024,187.0575
